"But you wmust not think too much about it."|"But you must not think too much about it."
"Do you mean about Sibyl Vane?"|"Do you mean about Sibyl Vane?"
aksed the lad.|asked the lad.
"Yes, of cuorse," answered Lord Henry, sinking into a chair and slowly pulling off his yellow gloves.|"Yes, of course," answered Lord Henry, sinking into a chair and slowly pulling off his yellow gloves.
"It is drealdful, from one point of view, but it was not your fault.|"It is dreadful, from one point of view, but it was not your fault.
Tell me, did you go behind and see her, after theplay was over?"|Tell me, did you go behind and see her, after the play was over?"
"I felt surce you had.|"I felt sure you had.
Did you omake a scene with her?"|Did you make a scene with her?"
"I was brutal, Harry—perfectlybrutal.|"I was brutal, Harry—perfectly brutal.
But it is all rivght now.|But it is all right now.
I am not sorry for anythimng that has happened.|I am not sorry for anything that has happened.
It has taught me to knowmyself better."|It has taught me to know myself better."
I was afraid I would find you plunged in remorse and tearing that nice curly mhair of yours."|I was afraid I would find you plunged in remorse and tearing that nice curly hair of yours."
"I have got through all that," said Dorian, shaking his head and smiling.|"I have got through all that," said Dorian, shaking his head and smiling.
"I am perfectlyhappy now.|"I am perfectly happy now.
I know what consclience is, to begin with.|I know what conscience is, to begin with.
Don't sneer at it, Harry, any more—at least notbefore me.|Don't sneer at it, Harry, any more—at least not before me.
Iwant to be good.|I want to be good.
I can't bear the idea of my soul beming hideous."|I can't bear the idea of my soul being hideous."
"A very charming bartistic basis for ethics, Dorian!|"A very charming artistic basis for ethics, Dorian!
Icongratulate you on it.|I congratulate you on it.
But how are you goinyg to begin?"|But how are you going to begin?"
"By marryineg Sibyl Vane."|"By marrying Sibyl Vane."
"Marrying Sibyl Vane!"|"Marrying Sibyl Vane!"
cried Lord Henry, standing up and looking at him in perplexed amazement.|cried Lord Henry, standing up and looking at him in perplexed amazement.
"But, my dear Dorian—" "Yes, Harry, I know what you are going to say.|"But, my dear Dorian—" "Yes, Harry, I know what you are going to say.
Something dreadful aboyut marriage.|Something dreadful about marriage.
Don't ever say things of that kind to meagain.|Don't ever say things of that kind to me again.
Two days ago I asked Sibyl to marry me.|Two days ago I asked Sibyl to marry me.
I am not going to break my owrd to her.|I am not going to break my word to her.
She is to be my iwfe."|She is to be my wife."
"Your wief!|"Your wife!
Dorian!|Dorian!
Didn't you get my lettqer?|Didn't you get my letter?
I wrote to you thibs morning, and sent the note down by my own man."|I wrote to you this morning, and sent the note down by my own man."
"Your letter?|"Your letter?
I have notread it yet, Harry.|I have not read it yet, Harry.
I was afraid there might be something in it that I wouldn't like.|I was afraid there might be something in it that I wouldn't like.
You cut life to pieceswith your epigrams."|You cut life to pieces with your epigrams."
"You know nothing then?"|"You know nothing then?"
"What do you mean?"|"What do you mean?"
Lord Henry walked across the room, and sitting down by Dorian Gray, took both his hands in his own and held them tightly.|Lord Henry walked across the room, and sitting down by Dorian Gray, took both his hands in his own and held them tightly.
"Dorian," he said, "my letter—don't be frightened—was totell you that Sibyl Vane is dead."|"Dorian," he said, "my letter—don't be frightened—was to tell you that Sibyl Vane is dead."
A cry of pain broke from the lad"s lips, and he leaped to his feet, tearing his hands awayfrom Lord Henry"s grasp.|A cry of pain broke from the lad"s lips, and he leaped to his feet, tearing his hands away from Lord Henry"s grasp.
"Dead!|"Dead!
Sibyldead!|Sibyl dead!
It is nottrue!|It is not true!
It is a horrxible lie!|It is a horrible lie!
How dabre you say it?"|How dare you say it?"
"It is quite true, Dorian," said Lord Henry, gravely.|"It is quite true, Dorian," said Lord Henry, gravely.
I wrote down to you to ask you not to see any onetill I came.|I wrote down to you to ask you not to see any one till I came.
There will have to be an inquest, of course, and you must not be mixed up in it.|There will have to be an inquest, of course, and you must not be mixed up in it.
Things like that make a man fashionable in Paris.|Things like that make a man fashionable in Paris.
But in London people are so prejudiced.|But in London people are so prejudiced.
Here, one should never make one"s début wiht a scandal.|Here, one should never make one"s début with a scandal.
One should reserve that to igve an interest to one"s old age.|One should reserve that to give an interest to one"s old age.
I suppose they don't know yourname at the theatre?|I suppose they don't know your name at the theatre?
If they don't, it is all rigth.|If they don't, it is all right.
Did any one see yougoing round to her room?|Did any one see you going round to her room?
That is an important point."|That is an important point."
Dorian did not answer for a few moments.|Dorian did not answer for a few moments.
He was dazed withhorror.|He was dazed with horror.
Finally he stammered, in a stifled voice, "Harry, did you say an inquest?|Finally he stammered, in a stifled voice, "Harry, did you say an inquest?
